Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 28, Phoenix, Arizona",28-RC-214276,"Talentscale LLC",Closed,02/06/2018,03/07/2018,"Certific. of Representative","Holloman Air Force Base",NM,A,"Single Labor Organization",Initial,02/23/2018,31,,"International Association of Machinists and  Aerospace Workers, AFL-CIO, Local Lodge 2515",20,,,,,,20,,,,"International Association of Machinists and  Aerospace Workers, AFL-CIO, Local Lodge 2515","INCLUDED: All full-time, permanent part-time  aircraft maintenance and repair employees of Talentscale LLC at the URS/AECOM facility at Holloman Air Force Base including, Mech 2 Avionics Flightlline, Mech 2 Electro/Envior Flightlline, Mech 2 APG Wheel & Tire, Mech 2 Fuels Backshop, Mech 2 Weapons Flightline, Mech 3 Weapons Flightline, Mech 3 APG, Mech 3 Fuels, Mech 2 Schedulers, Mech 3, Mech 3 E & E, Mech 3 Fuels, Mech 3 Flightline Avionics, and Mech 3 Metals Tech/Welders. 

EXCLUDED:  All other employees, administrative technicians, office clerk employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-RC-214676,"AVMAC LLC",Closed,02/12/2018,03/08/2018,"Certific. of Representative","San Diego",CA,A,"Single Labor Organization",Initial,02/23/2018,6,,"International Association of Machinists & Aerospace Workers, District Lodge 725, AFL-CIO",4,,,,,,4,,,,"International Association of Machinists & Aerospace Workers, District Lodge 725, AFL-CIO","Included: All full-time and regular part-time general clerks, administrative assistants, and leads employed by the Employer at its facility currently located at the 32nd Street Naval Base, San Diego, California 92136 and Naval Amphibious Base Coronado (CNSP), California 92155.

Excluded: All other employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-212897,"Fowler General Construction, Inc.",Closed,01/11/2018,03/05/2018,"Certific. of Representative",Richland,WA,A,"Single Labor Organization",Initial,02/23/2018,50,1,"Pacific Northwest Regional Council of Carpenters",24,,,,,2,26,,,N,"Pacific Northwest Regional Council of Carpenters","All full-time and regular part-time journeyman carpenters and apprentice carpenters employed by the Employer and working in Washington, Oregon and/or Idaho; excluding  all other employees, office-clerical employees, superintendents, and guards and supervisors as defined in the Act.",,,
"Region 10, Atlanta, Georgia",10-RC-213684,"American Municipal Power, Inc.",Closed,01/26/2018,05/31/2018,"Certific. of Representative",Smithland,KY,A,"Single Labor Organization",Initial,02/23/2018,8,,"International Brotherhood of Electrical Workers, AFL-CIO, Local Union No. 816",8,,,,,,8,,,,"International Brotherhood of Electrical Workers, AFL-CIO, Local Union No. 816","All full-time and regular part-time Operator I and Operator II employees employed by American Municipal Power, Inc. at its facility located at 1297 Smithland Dam Road, Smithland, Kentucky, excluding office clerical employees, professional employees, confidential employees, guards, and supervisors as defined in the Act.",,,
"Region 22, Newark, New Jersey",22-RD-213721,"Amec Foster Wheeler North America Corporation/Amec Foster Wheeler North America Corporation Power Process Americas/Amec Foster Wheeler North American USA Corporation",Closed,01/29/2018,03/09/2018,"Certific. of Representative",Hampton,NJ,A,"Single Labor Organization",Initial,02/23/2018,13,,"International Federation of Professional & Technical Engineers AFL - CIO & CLC Local 66",8,,,,,4,12,,,,"International Federation of Professional & Technical Engineers AFL - CIO & CLC Local 66","Included: All full-time and regular part-time drafters, senior drafters, designers, senior designers, engineer designers, design leaders-3D, design leaders, senior designers-3D, project designers, designers-3D, fired heater employees and senior drafters-3D employed by the Employer at its 53 Frontage Road, Clinton, New Jersey facility.

Excluded: All office clerical employees, managerial employees, guards and supervisors as defined in the Act and all other employees",,,
"Region 22, Newark, New Jersey",22-RC-213764,"292 APPLEGARTH ROAD OPERATIONS LLC D/B/A CRANBURY CENTER",Closed,01/29/2018,03/09/2018,"Certific. of Representative","Monroe Township",NJ,A,"Single Labor Organization",Initial,02/23/2018,23,,"1199SEIU UNITED HEALTHCARE WORKERS EAST",13,,,,,10,23,,,,"1199SEIU UNITED HEALTHCARE WORKERS EAST","INCLUDED: All full-time and regular part-time, including per diem*, Licensed Practical Nurses (LPNs) employed by the Employer at its Cranbury Center located at 292 Applegarth Road, Monroe Township, New Jersey facility, residual to the existing master collective bargaining unit currently represented by 1199 SEIU United Healthcare Workers East. 
EXCLUDED: All office clerical employees, registered nurses, maintenance employees, professional employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 13, Chicago, Illinois",13-RC-213893,"ITS Technologies and Logistics, LLC",Closed,01/30/2018,03/06/2018,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,02/23/2018,57,,"International Brotherhood of Teamsters, Local 710",46,,,,,9,55,,,,"International Brotherhood of Teamsters, Local 710","Included: All full-time and regular part-time Terminal Operators and Terminal Operator Leads employed by the Employer at its facility currently located at 2040 E 106th St., Chicago, Illinois 60617.

Excluded: All other employees including Operations Managers, maintenance employees, managerial employees, office clerical employees and guards, professional employees and supervisors as defined by the act.",,,
"Region 22, Newark, New Jersey",22-RC-214129,"Freight Solutions Providers",Closed,02/02/2018,03/08/2018,"Certific. of Representative",Elizabeth,NJ,A,"Single Labor Organization",Initial,02/23/2018,7,,"Local 560, International Brotherhood of Teamsters",7,,,,,,7,,,,"Local 560, International Brotherhood of Teamsters","Included:	All full-time and regular part-time drivers and dockworker employees employed by the Employer at its 1170 McLester Street, Elizabeth New Jersey location.
Excluded: All office clerical employees, confidential employees, professional employees, managerial employees, guards, and supervisors as defined in the Act, and all other employees",,,
"Region 07, Detroit, Michigan",07-RC-214115,"Continental Linen Services, Inc.",Closed,02/02/2018,03/05/2018,"Certification of Results",Livonia,MI,A,"Single Labor Organization",Initial,02/23/2018,12,,"Local 337, International Brotherhood of Teamsters (IBT)",6,,,,,6,12,,,,"Local 337, International Brotherhood of Teamsters (IBT)","All full-time and regular part-time route sales professionals (RSPs) employed by the Employer in and out of its facility located at 31491 Glendale Street, Livonia, Michigan; but excluding all office personnel and guards and supervisors as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-212931,"Financial & Realty Services, LLC",Closed,01/12/2018,03/02/2018,"Certific. of Representative","Silver Spring",MD,A,"Single Labor Organization",Initial,02/22/2018,15,,"International Association of Machinists & Aerospace Workers, District Lodge 4, AFL-CIO",13,,,,,,13,,1,,"International Association of Machinists & Aerospace Workers, District Lodge 4, AFL-CIO",,,,
"Region 18, Minneapolis, Minnesota",18-RC-213393,"Silgan Containers Manufacturing Corporation",Closed,01/23/2018,03/01/2018,"Certification of Results","Fort Dodge",IA,A,"Single Labor Organization",Initial,02/22/2018,150,,"District Lodge 8, International Association of Machinists & Aerospace Workers, AFL-CIO",41,,,,,98,139,,2,,,"Included: All full-time and regular part-time Production and Maintenance employees employed at the employer's facility located at 3591 Maple Drive, Fort Dodge, IA 50501-6422. 

Excluded: All other employees including temporary and seasonal employees, office clerical employees, professional employees, managerial employees, guards and supervisors, as defined by the Act, as amended.",,,
"Region 14, Saint Louis, Missouri",14-RC-213864,"Tropicana St. Louis, LLC d/b/a Lumiere Place Casino & Hotel",Closed,01/29/2018,03/05/2018,"Certification of Results","Saint Louis",MO,A,"Single Labor Organization",Initial,02/22/2018,20,,"Operating Engineers Local 148",6,,,,,14,20,,,,"Operating Engineers Local 148","INCLUDING:  All full-time and regular part-time Facility Maintenance Engineers employed by the Employer at Tropicana St. Louis LLC d/b/a Lumiere Place Casino & Hotel, including Engineer I, Engineer II, Engineer III, Engineer Electricians, and Kitchen Refrigeration Techs, EXCLUDING:  All other employees including office clerical employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 07, Detroit, Michigan",07-RC-214007,"Synergy Prototype Stamping, LLC",Closed,02/01/2018,03/02/2018,"Certification of Results","Clinton Township",MI,A,"Single Labor Organization",Initial,02/22/2018,18,,"Local 140, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America  (UAW), AFL-CIO",,,,,,16,16,,2,,"Local 140, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America  (UAW), AFL-CIO","All full-time and regular part-time machinist employees, press room operator employees, laser operator employees, quality assurance employees, shipping and receiving employees, shop assistant employees, shop hand employees, CNC operator employees, CMM operator employees, and press room leaders; but excluding sales employees, business office clericals, and guards and supervisors as defined in the Act.
Those eligible to vote in the election are employees in the above unit who were employed during the weekly payroll period ending Sunday, February 4, 2018, including employees who did not work during that period because they were ill, on vacation, or were temporarily laid off.",,,
"Region 31, Los Angeles, California",31-RC-214121,"Garda CL West, Inc.",Closed,02/01/2018,03/06/2018,"Certific. of Representative",Fontana,CA,A,"Single Labor Organization",Initial,02/22/2018,65,,"International Union, Security, Police and Fire Professionals of America",44,,,,,11,56,,1,,"International Union, Security, Police and Fire Professionals of America","Included: All full-time and part-time armed and unarmed drivers, messengers, and vault employees providing transportation services, perfoming guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, employed by Garda CL West, Inc. at 15415 Slover Ave, Fontana, CA 92337.

Excluded: All other employees, vault employees not performing transportation services, all office clerical employees, professional employees and supervisors as defined in the Act as amended.",,,
"Region 22, Newark, New Jersey",22-RC-213487,"Village of New Jersey LP Trading as Shop Rite of Somerset",Closed,01/24/2018,03/05/2018,"Certific. of Representative",Somerset,NJ,A,"Single Labor Organization",Initial,02/21/2018,14,,"LOCAL 464A, UNITED FOOD & COMMERCIAL WORKERS UNION",6,,,,,3,9,,,,"LOCAL 464A, UNITED FOOD & COMMERCIAL WORKERS UNION","Included: All full-time and regular part-time porters and carriage employees employed by the Employer at its 435 Elizabeth Avenue, Somerset, New Jersey facility
Excluded: All office clerical employees, receivers, meat department employees, deli department employees, seafood department employees, retail employees, food service employees, managerial employees, professional employees., guards and supervisors as defined in the Act, and all other employees.",,,
"Region 22, Newark, New Jersey",22-RC-213661,"Village of New Jersey LP Trading as Shop Rite of Old Bridge",Closed,01/26/2018,03/05/2018,"Certification of Results","Old Bridge",NJ,A,"Single Labor Organization",Initial,02/21/2018,6,,"UFCW Local 464A",,,,,,2,2,,,,,"Included: All full-time and regular part-time porters and carriage employees employed by the Employer at its 2239 US Highway 9, Old Bridge,  New Jersey facility
Excluded: All office clerical employees, receivers, meat department employees, deli department employees, seafood department employees, retail employees, food service employees, managerial employees, professional employees., guards and supervisors as defined in the Act, and all other employees.",,,
"Region 01, Boston, Massachusetts",01-RC-213853,"First Transit, Inc.",Closed,01/30/2018,03/01/2018,"Certific. of Representative","East Hartford",CT,A,"Single Labor Organization",Initial,02/21/2018,12,,"Amalgamated Transit Union Local 1763",6,,,,,3,9,,,,"Amalgamated Transit Union Local 1763","All full-time and regular part-time dispatchers employed by the Employer at its Hartford, Connecticut facility; but excluding all other employees, office clerical  employees, managers, and guards, professional employees, and supervisors as defined in the Act.
If a majority of valid ballots are cast for representation, they will be taken to have indicated the desire to be included in the existing unit of bus drivers, reservationists and fuelers represented by Amalgamated Transit Union Local 1763. If a majority of valid ballots are cast against representation, they will be taken to have indicated the desire to remain unrepresented.",,,
"Region 19, Seattle, Washington",19-RC-213877,"Swissport Fueling, Inc.",Closed,01/30/2018,03/23/2018,"Certific. of Representative",Seatac,WA,A,"Single Labor Organization",Initial,02/21/2018,143,,"General Teamsters Local Union No. 174, affiliated with International Brotherhood of Teamsters",61,,,,,59,120,,7,Y,"General Teamsters Local Union No. 174, affiliated with International Brotherhood of Teamsters","All full-time and regular part-time airplane fuelers, lead fuelers, quality control employees and fueling equipment mechanics employed by the Employer and working at or out of its facility located at Sea-Tac Airport in SeaTac, Washington; excluding  all other employees, and guards and supervisors as defined by the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-213966,"Pine Medical Center d/b/a Essentia Health Sandstone",Closed,01/31/2018,02/28/2018,"Certification of Results",Sandstone,MN,A,"Single Labor Organization",Initial,02/21/2018,6,,"UNITED STEELWORKERS LOCAL 9460",3,,,,,3,6,,,,,"All full-time, regular part-time and casual registration employees; excluding Clinic employees, professionals, RNs, pharmacists, medical technologists, social workers, physicians, business office clericals, medical Clericals, confidential employees, employees represented by the United Steelworkers in another existing unit, and guards and supervisors, as defined by the Act, and all other employees.",,,
"Region 28, Phoenix, Arizona",28-RC-214003,"The Socorro Electric Cooperative, Inc.",Closed,02/01/2018,03/07/2018,"Certific. of Representative",Socorro,NM,A,"Single Labor Organization",Initial,02/21/2018,18,,"International Brotherhood of Electrical Workers, AFL/CIO Local Union 611",12,,,,,6,18,,,,"International Brotherhood of Electrical Workers, AFL/CIO Local Union 611","INCLUDED:  All full-time and regular part-time working foremen, journeyman linemen, and groundmen employed by the Employer in Socorro, New Mexico.
EXCLUDED:  All office clerical employees, guards, and supervisors as defined by the Act.",,,
"Region 31, Los Angeles, California",31-RC-215140,"Interstate Management Company, LLC as an agent for SVI LAX, d/b/a Residence Inn by Marriott Los Angeles, LAX/Century Blvd.",Closed,02/20/2018,04/23/2018,"Certification of Results","Los Angeles",CA,A,"Single Labor Organization",Initial,02/20/2018,43,1,"UNITE HERE Local 11",12,,,,,27,41,,1,,"Interstate Management Company, LLC as an agent for SVI LAX, d/b/a Residence Inn by Marriott Los Angeles, LAX/Century Blvd.","Included: All housekeeping employees, including all housekeeping housepersons, housekeeping room attendants, housekeeping public area attendants, housekeeping laundry attendants, housekeeping laundry supervisors, and housekeeping supervisors, employed by the Employer at its hotel currently located at 5933 West Century Blvd., Los Angeles, CA 90045.
Excluded: All non-housekeeping employees, managers, office clerical employees and guards, and professional employees as defined in the Act, as amended.",,,
"Region 10, Atlanta, Georgia",10-RC-213762,"Consolidated Nuclear Security, LLC",Closed,01/29/2018,03/02/2018,"Certific. of Representative","Oak Ridge",TN,A,"Single Labor Organization",Initial,02/20/2018,7,,"Atomic Trades and Labor Council, AFL-CIO",6,,,,,1,7,,,,"Atomic Trades and Labor Council, AFL-CIO","Included: All full-time and regular part-time quality-physical testing technicians employed by Consolidated Nuclear Security, LLC at the Y-12 National Security Complex located at 301 Bear Creek Road, Oak Ridge, Tennessee, 37831.

Excluded: All other employees, office clerical employees, professional employees, guards, and supervisory employees as defined in the Labor Management Relations Act.",,,
"Region 21, Los Angeles, California",21-RC-213866,"6TH STREET COOLING, LLC",Closed,01/30/2018,03/05/2018,"Certification of Results",Holtville,CA,A,"Single Labor Organization",Initial,02/20/2018,47,,"UNITED FOOD & COMMERCIAL WORKERS UNION,  LOCAL NO. 5, UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, AFL-CIO, CLC",21,,,,,23,44,,,,,"Included:   All full-time and regular part-time 12-pallet drivers, loaders, two-pallet, carton yard employees, sanitation, maintenance, dispatchers, bin and icers, tube operators and receivers employed by the Employer at its facility currently located at 521 Olive Avenue, Holtville, California.  
Excluded:  All other employees, office clerical employees, administrative employees, professional employees, managerial employees, guards and supervisors as defined in the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-213594,"Dillon's Bus Service, Inc.",Closed,01/25/2018,03/06/2018,"Certific. of Representative","Silver Spring",MD,A,"Single Labor Organization",Initial,02/20/2018,128,,"Amalgamated Transit Union, Local 1764",45,,,,,44,89,,1,Y,,,,,
"Region 14, Saint Louis, Missouri",14-RC-213391,"Appearance Group, Inc.",Closed,01/23/2018,02/27/2018,"Certification of Results",Wichita,KS,A,"Single Labor Organization",Initial,02/17/2018,11,,"International Association of Machinists and Aerospace Workers, AFL-CIO",3,,,,,7,10,,1,,"International Association of Machinists and Aerospace Workers, AFL-CIO","All full-time and regular part-time Detail Technicians whose primary job duty is sanding/polishing brightwork on Cessna aircraft at the Cessna manufacturing facility located at 2605 South Hoover Road, Wichita, Kansas, but EXCLUDING office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.

Others permitted to vote: The parties have agreed that lead Detail Technicians may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.",,,
"Region 19, Seattle, Washington",19-RC-213430,"Serco  Inc.",Closed,01/23/2018,02/26/2018,"Certific. of Representative",Renton,WA,A,"Single Labor Organization",Initial,02/16/2018,3,,"National Air Traffic Controllers Association, (NATCA)",2,,,,,,2,,,,"National Air Traffic Controllers Association, (NATCA)","All full-time and regular part-time air traffic control specialists employed by the Employer  at the Renton Municipal Airport Air Traffic Control Tower (RNT); excluding all other employees, managers, and guards and supervisors as defined by the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-213682,"Becton, Dickinson and Company",Closed,01/26/2018,02/27/2018,"Certification of Results",Canaan,CT,A,"Single Labor Organization",Initial,02/16/2018,373,,"LOCAL 700, INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, AFL-CIO",92,,,,,233,325,,27,,,"All full-time and regular part-time hourly production employees, including Machine Operators, Technicians, Cell Leads, Tool Room, Maintenance, Shipping & Receiving and Hourly Quality employees employed by the Employer at its Canaan, Connecticut facility; but excluding all other employees, managers, office clerical employees, and guards, professional employees and supervisors as defined in the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-213804,"Harkins Ready Mix, Inc.",Closed,01/29/2018,02/27/2018,"Certification of Results",Pittsville,MD,A,"Single Labor Organization",Initial,02/16/2018,16,,"Truck Drivers, Helpers, Taxicab Drivers, Garage Employees and Airport Employees Local Union No. 355",2,,,,,14,16,,1,,,"All full-time and regular part-time drivers, mechanics, loader operators, and pump operators employed by the Employer at its facility currently located at 34370 Harkins Lane, Pittsville, Maryland, but excluding all other employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined by the National Labor Relations Act.",,,
"Region 32, Oakland, California",32-RC-213962,"Gilton Solid Waste Management, Inc., and Gilton Resource Recovery/Transfer Facility, Inc., a Single Employer",Closed,01/31/2018,02/28/2018,"Certification of Results",Modesto,CA,A,"Single Labor Organization",Initial,02/16/2018,117,,"GENERAL TEAMSTERS LOCAL 386, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",40,,,,,64,104,,4,,,"All full-time and regular part-time Drivers and Driver helpers, including Automated drivers, Front loader drivers, Bin Delivery drivers, Can delivery drivers, Bulky drivers, Roll off drivers, Driver helpers, Relief drivers, Recycle drivers, Sweepers, and Transfer Drivers, employed by the Employer at its facility located at 800 S. McClure Road, Modesto, CA; excluding Route Supervisors, Mechanics, confidential employees, office clerical employees, guards, and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-212879,"Community Service Solutions",Closed,01/10/2018,02/23/2018,"Certific. of Representative",Coleville,CA,A,"Single Labor Organization",Initial,02/15/2018,30,2,"UNITED DOMESTIC WORKERS OF AMERICA (UDW), AMERICAN FEDERATION OF STATE, COUNTY, AND MUNICIPAL EMPLOYEES (AFSCME) LOCAL 3930, AFL-CIO",7,,,,,,7,,,,"UNITED DOMESTIC WORKERS OF AMERICA (UDW), AMERICAN FEDERATION OF STATE, COUNTY, AND MUNICIPAL EMPLOYEES (AFSCME) LOCAL 3930, AFL-CIO","All full-time and regular part-time in-home supportive services providers servicing Mono county, California who are employed by the Employer from its facility located at 26 HFU Circle #1,Coleville, California; excluding confidential employees, office clerical employees, guards, and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-213553,"Oregon Symphony Association",Closed,01/24/2018,02/23/2018,"Certific. of Representative",Portland,OR,A,"Single Labor Organization",Initial,02/15/2018,3,,"American Federation of Musicians, Local 99",3,,,,,,3,,,,"American Federation of Musicians, Local 99","All full-time and regular part-time music librarians employed by the Employer at or out of its Portland, Oregon concert hall; but excluding employees represented by other labor organizations, office clerical employees, and guards and supervisors as defined by the Act, and all other employees.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-213086,"CJ Maintenance, Inc.",Closed,01/16/2018,03/15/2018,"Certification of Results",Columbia,MD,A,"Single Labor Organization",Initial,02/15/2018,23,,"League of International Federated Employees, Local 890",2,,,,,11,13,,2,,,"All full-time and regular part-time cleaners and project workers employed by the Employer at Philadelphia International Airport Terminal F located at 8000 Essington Avenue in Philadelphia, PA, excluding all office clericals, guards, managers and supervisors as defined in the Act.",,,
"Region 20, San Francisco, California",20-RC-214190,"Dignity Health Care d/b/a Methodist Hospital of Sacramento",Closed,02/05/2018,02/26/2018,"Certification of Results",Sacramento,CA,A,"Single Labor Organization",Initial,02/15/2018,10,,"Service Employees International Union, United Healthcare Workers - West",4,,,,,6,10,,,,,"All full-time, regular part-time, and per diem LCSW’s and MSW’s, excluding all other classifications, including but not limited to guards, managers, confidential employees, and supervisors as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-213491,"Transdev On Demand",Closed,01/24/2018,02/27/2018,"Certification of Results","Kansas City",MO,A,"Single Labor Organization",Initial,02/15/2018,106,1,"Amalgamated Transit Union Local 1287",26,,,,,63,89,,,,"Amalgamated Transit Union Local 1287","All full-time and regular part-time drivers employed by the Employer and operating in and out of the Employer’s 1316 East 14th Street, Kansas City, Missouri facility, but EXCLUDING all dispatchers, washers, cleaners, operation supervisors, mechanics, quality assurance personnel, recruiters, road supervisors, safety supervisors, customer service representatives, maintenance employees, office clerical employees, managers, professional employees, guards and supervisors as defined by the Act.",,,
"Region 28, Phoenix, Arizona",28-RC-213767,"Aria Resort & Casino, LLC d/b/a Aria",Closed,01/29/2018,02/23/2018,"Certific. of Representative","Las Vegas",NV,A,"Single Labor Organization",Initial,02/13/2018,2,,"International Union of Operating Engineers Local 501, AFL-CIO",2,,,,,,2,,,,"International Union of Operating Engineers Local 501, AFL-CIO","Included: All full-time and regular part-time Equipment Repair Technicians employed by the Employer at its facility in Las Vegas, Nevada.

Excluded: All other employees, employees represented by the Culinary Workers Union, office clerical employees, professional employees, guards, and supervisors as defined in the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-212733,"PARAGON SYSTEMS, INC.",Closed,01/10/2018,02/21/2018,"Certific. of Representative",Charleston,WV,A,"Single Labor Organization",Initial,02/13/2018,43,2,"The Protection & Response Officers of America, Inc.",31,,,,,,31,,,,"The Protection & Response Officers of America, Inc.","All full-time and regular part-time Court Security Officers employed by the Employer at United States Courthouses located at the Robert C. Byrd United States Courthouse, 300 Virginia Street, East, Charleston, WV 25301, the Sidney L. Christie Federal Building located at 845 Fifth Avenue, Huntington, WV 25701, and the Federal Court Houses located at 601 Federal Street, Bluefield, WV 24701, and located at 110 North Heber Street, Beckley, WV 25801; excluding all office clericals, managerial personnel, confidential employees, and supervisors as defined by the National Labor Relations Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-213305,"Aramark Uniform & Career Apparel, LLC",Closed,01/19/2018,02/22/2018,"Certification of Results",Rochelle,IL,A,"Single Labor Organization",Initial,02/13/2018,7,,"Teamsters Local Union No. 325",,,,,,6,6,,1,,,"All full-time and regular part-time route sales representatives employed by the Employer at its facility located at 603 2nd Avenue, Rochelle, IL; BUT EXCLUDING all office clerical employees, professional employees, managers, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 31, Los Angeles, California",31-RC-213494,"Zenetex LLC",Closed,01/24/2018,02/21/2018,"Certific. of Representative","Point Mugu Nawc",CA,A,"Single Labor Organization",Initial,02/13/2018,10,,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, DISTRICT LODGE 725",8,,,,,,,,,,"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, DISTRICT LODGE 725","Included: All full-time and regular part-time Aircraft Mechanics 1, Aircraft Mechanics 2, Aircraft Mechanics 3, Lead Aircraft Mechanics and Aircraft Logs & Records technicians employed by the Employer at Naval Air Station Point Mugu, California.

Excluded: All office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act, as amended.",,,
"Region 02, New York, New York",02-RC-212650,"Universal Cable Productions LLC",Closed,01/08/2018,02/21/2018,"Certific. of Representative","New York",NY,A,"Single Labor Organization",Initial,02/12/2018,112,1,"Communications Workers of America, AFL-CIO",44,,,,,,44,,6,,"Communications Workers of America, AFL-CIO","INCLUDED:  All Parking Production Assistants who work for the Employer in New York City.

EXCLUDED:  All other employees, including Parking Coordinators, office clerical employees, and guards, and professional employees and supervisors as defined in the Act. 

Eligible to vote are those Parking Production Assistants who have worked either for 20 days in the twelve months prior to the eligibility date, or for 5 days on at least 2 productions in the twelve months prior to the eligibility date.",,,
"Region 28, Phoenix, Arizona",28-RD-213522,"Swire Coca-Cola USA d/b/a Swire Pacific Holdings Inc.",Closed,01/24/2018,02/26/2018,"Certific. of Representative",Tempe,AZ,A,"Single Labor Organization",Initial,02/12/2018,111,1,"General Teamsters (Excluding Mailers), State of Arizona, Local Union No. 104, an Affiliate of International Brotherhood of Teamsters",64,,,,,35,99,,,,"General Teamsters (Excluding Mailers), State of Arizona, Local Union No. 104, an Affiliate of International Brotherhood of Teamsters","INCLUDED:   All full-time and regular part-time Transportation Forklift Operators, Transport Drivers, Warehouse Forklift Operators, Warehouse General Plant Employees and Checkers employed by the Employer in Tempe, Arizona.

EXCLUDED:  All other employees, office and clerical employees guards and supervisors as defined in the Act.",,,
"Region 15, New Orleans, Louisiana",15-RC-213582,"Centerra Group, LLC",Closed,01/25/2018,02/22/2018,"Certific. of Representative","New Orleans",LA,A,"Single Labor Organization",Initial,02/09/2018,24,,"International Union, Security, Police and Fire Professionals of America (SPFPA)",8,,,,,1,10,,1,,"International Union, Security, Police and Fire Professionals of America (SPFPA)","Included: All full time and part time armed and unarmed security officers performing guard duties as defined in Section 9(B)(3) of National Labor Relations Act, as amended, employed by Centerra Group at the Coast Guard Base located at 200 Hendee Street, New Orleans, Louisiana and at 4023 Main Street, Belle Chasse, Louisiana. 
Excluded: All office clerical employees, professional employees, and supervisors as defined by the Act.",,,
"Region 07, Detroit, Michigan",07-RC-213076,"GFL Environmental Recycling Services",Closed,01/16/2018,02/21/2018,"Certification of Results","Royal Oak",MI,A,"Single Labor Organization",Initial,02/09/2018,34,,"Local 247, International Brotherhood of Teamsters (IBT)",14,,,,,18,32,,,,"Local 247, International Brotherhood of Teamsters (IBT)","All full-time and regular part-time roll-off drivers, rear end loader drivers, semi drivers, low boy/ramp drivers, front end drivers, and box drivers employed by the Employer at and out of its facilities located at 414 East Hudson Drive, Royal Oak, Michigan; 15160 6 1/2 Mile Road, Battle Creek, Michigan; 2051 West Bristol Road, Flint, Michigan; and 30880 Smith Road, Romulus, Michigan; but excluding all warehouse employees, forklift/bobcat operators, janitorial employees, office clerical employees, and guards and supervisors as defined in the Act.",,,
"Region 31, Los Angeles, California",31-RC-213147,"Douglas Emmett Management, LLC",Closed,01/17/2018,02/23/2018,"Certific. of Representative","Santa Monica",CA,A,"Single Labor Organization",Initial,02/09/2018,3,,"International Union of Operating Engineers, Local 501",3,,,,,,,,,,"International Union of Operating Engineers, Local 501","Included: All full time, regular and part-time, temporary or extra maintenance engineers employed by the Employer at Douglas Emmett buildings; 120 N Broadway, Santa Monica, CA 90401, 201 Santa Monica Blvd., Santa Monica, CA 90401, 1333 2nd Street, Santa Monica, CA 90401 and 429 Santa Monica Blvd., Santa Monica, CA 90401.

Excluded: All other Employees, janitorial, porters, office clerical, guards and supervisors defined in the Act, as amended.",,,
