Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 32, Oakland, California",32-RC-066935,"CBRE, Inc.",Closed,10/13/2011,11/28/2011,"Certific. of Representative","San Jose",CA,A,"Single Labor Organization",Initial,11/18/2011,30,,"STATIONARY ENGINEERS UNION LOCAL 39, AFL-CIO",19,,,,,11,30,,,,"STATIONARY ENGINEERS UNION LOCAL 39, AFL-CIO","All full-time and regular part-time Operating Engineers, Assistant Chief Engineers, Lead Operating Engineers, Service Engineers, Maintenance Technicians and Electricians employed by the Employer at the Cisco Systems, Inc. campus in San Jose, California; excluding all office clerical employees, facilities coordinators, manager of facilities, Chief Engineers, all janitorial employees employed by ABM, all other employees, guards, and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-067437,"Tractor Company d/b/a CCS Trucking",Closed,10/24/2011,02/28/2013,"Certific. of Representative",Chicago,IL,A,"Two Labor Organizations",Initial,11/18/2011,12,,"TEAMSTERS LOCAL 727",3,"Truck Drivers, Chauffeurs, Warehousemen and Helpers Union, Local 707 a/w National Production Workers Union Local 707",3,,,,6,,6,Y,,"All full-time and regular part-time truck drivers, warehousemen, shippers and receivers employed by the Employer at its facilities currently located at 3636 S. California Ave, Chicago, Illinois and 5448 W. 47th Forest View, Illinois, but excluding all other employees, office clerical employees and guards, professional employees and supervisor as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",14-RD-067310,"Enterprise Leasing Company of STL, LLC d/b/a National Car Rental and Alamo Rent-A-Car St. Louis",Closed,10/21/2011,11/30/2011,"Certification of Results","Saint Louis",MO,A,"Single Labor Organization",Initial,11/18/2011,51,,"TEAMSTERS LOCAL 618, AUTOMOTIVE, PETROLEUM AND ALLIED INDUSTRIES EMPLOYEES UNION",18,,,,,29,47,,,,,"All full-time and regular part-time Rental Agents, Exit Booth Agents, Return Agents, Bus Drivers, Shuttlers and Leads employed by the Employer at its St. Louis, Missouri Lambert Airport location, excluding all other employees, such exclusions to include Service Agents, Mechanics, Counter Personnel, Managers, Office Clerical Employees, Professional Employees, Guards, and Supervisors as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",17-RC-066797,"John Peoples Concrete Construction, LLC",Closed,10/17/2011,03/30/2012,"Certification of Results","Platte City",MO,A,"Single Labor Organization",Initial,11/18/2011,17,,"Carpenters District Council of Greater St. Louis & Vicinity",2,,,,,1,3,,7,Y,,"All full-time and regular part-time laborers, carpenters, concrete finishers, and iron workers employed by the Employer at its facility located at 1412 Hale Avenue, Platte City, Missouri but EXCLUDING office clerical employees professional employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 01, Boston, Massachusetts",34-RD-066652,"American Medical Response",Closed,10/13/2011,12/01/2011,"Certific. of Representative","New Haven",CT,A,"Two Labor Organizations",Initial,11/18/2011,287,,"NATIONAL EMERGENCY MEDICAL SERVICES ASSOCIATION (NEMSA)",155,"Teamsters Local 612",18,,,18,191,,2,,"NATIONAL EMERGENCY MEDICAL SERVICES ASSOCIATION (NEMSA)","All full-time and regular part-time Paramedics, EMTs, and Handi-Van Drivers employed by the Employer at its New Haven, Connecticut facility; but excluding all other employees, mechanics, dispatchers, office clerical employees, and guards, professional employees and supervisors as defined in the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-017759,"St. Paul Plumbing and Heating Company",Closed,04/12/2011,11/25/2011,"Certific. of Representative","Saint Paul",MN,A,"Revised Single Labor Org",Initial,11/17/2011,2,,"SHEET METAL WORKERS INTERNATIONAL ASSOCIATION, LOCAL 10",2,,,,,1,3,,,,"SHEET METAL WORKERS INTERNATIONAL ASSOCIATION, LOCAL 10","All full-time and regular part-time apprentice and journeymen sheet metal workers employed by the Employer at its St. Paul, Minnesota facility; excluding sales employees, managerial employees, office clerical employees and guards and supervisors as defined in the Act, and all other employees.

Daniels Language Also.",,,
"Region 32, Oakland, California",32-RC-065934,"Consolidated Asset Management Services California, LLC",Closed,10/03/2011,11/28/2011,"Certific. of Representative",Crockett,CA,A,"Single Labor Organization",Initial,11/17/2011,10,,"ASSOCIATION OF WESTERN PULP AND PAPER WORKERS",10,,,,,,10,,,,"ASSOCIATION OF WESTERN PULP AND PAPER WORKERS","All full-time and regular part-time operations and maintenance employees, including all operator's maintenance technicians, instrumentation technicians, electrical technicians and general helpers employed by the Employer at its Crockett, California facility; excluding all other employees, guards, and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-066049,"Sysco Central California, Inc.",Closed,10/04/2011,07/30/2012,"Certification of Results",Modesto,CA,A,"Single Labor Organization",Initial,11/17/2011,77,,"Teamsters Local 853",31,,,,,41,72,,6,,,"All full-time and regular part-time warehouse employees including truck receiving, day forklift putaway, day selectors, quality assurance/receiver, loaders, night selectors, forklift letdowns, forklift mechanics/building, will-call/selector, cycle counters, warehouse clerk, inbound scheduler and driver check-in employee employed by the Employer at its Modesto, California facility; excluding  all other employees, drivers, truck mechanics, transportation supervisor’s secretary, guards, and supervisors as defined in the Act.",,,
"Region 05, Baltimore, Maryland",05-UD-066077,"Chenega Security & Protection Service LLC",Closed,10/04/2011,12/15/2011,"Certification of Results",Arlington,VA,A,UD,Initial,11/17/2011,68,,"International Union, Security, Police and Fire Professionals of Ammerica",55,,,,,2,57,,,,"International Union, Security, Police and Fire Professionals of Ammerica",,,,
"Region 07, Detroit, Michigan",07-RD-066223,"Jewish Federation of Metro Detroit",Closed,10/06/2011,11/28/2011,"Certification of Results","Bloomfield Hills",MI,A,"Single Labor Organization",Initial,11/17/2011,5,,"MICHIGAN COUNCIL 25, LOCAL 1640, AFSCME, AFL-CIO",,,,,,5,5,,,,,,,,
"Region 03, Buffalo, New York",03-RD-066399,"Jewish Family Service",Closed,10/11/2011,11/28/2011,"Certific. of Representative",Buffalo,NY,A,"Single Labor Organization",Initial,11/17/2011,14,,"Communication Workers of America, IUE-CWA, Local 389",9,,,,,4,13,,,,"Communication Workers of America, IUE-CWA, Local 389",,,,
"Region 19, Seattle, Washington",19-RD-066457,"J.R. Simplot Company.",Closed,10/11/2011,11/28/2011,"Certific. of Representative","Moses Lake",WA,A,"Single Labor Organization",Initial,11/17/2011,18,,"TEAMSTERS LOCAL 760",10,,,,,4,14,,,,"TEAMSTERS LOCAL 760","All full-time and regular part-time inventory control clerks employed by the Employer at its warehouse facility located in Tacoma, Washington; excluding all other employees and guards and supervisors as defined in the Act.",,,
"Region 10, Atlanta, Georgia",10-RC-067014,"PROTECTION STRATEGIES INCORPORATED",Closed,10/19/2011,11/30/2011,"Certific. of Representative","COLLEGE PARK",GA,A,"Single Labor Organization",Initial,11/17/2011,15,,"UNITED SECURITY & POLICE OFFICERS OF AMERICA",11,,,,,1,12,,,,"UNITED SECURITY & POLICE OFFICERS OF AMERICA","All full-time and regular part-time armed and unarmed security officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Acts, as amended, employed by the Employer at its FAA College Park, Georgia location.

Excluded
     All Office clerical employees, all other non-guard employees, managers, and supervisors as defined in the Act.",,,
"Region 10, Atlanta, Georgia",26-RC-066740,"GGNSC, LLC Springfield LLC d/b/a Golden Living Center - Springfield",Closed,10/14/2011,09/04/2012,"Withdrawal Non-adjusted",Springfield,TN,A,"Single Labor Organization",Initial,11/17/2011,47,,"International Association of Machinists and Aerospace Workers, AFL-CIO",19,,,,,20,39,,1,,,"Included:  All full time and regular part time Licensed Practical Nurse, Certified Nursing Assistants, Central Supply employees employed by the Employer at its Springfield, Tennessee facility. 

Excluded: All other employees including the Director of Nursing, Assistant Directors of Nursing, Director of Clinical Education, Resident Nursing Assessment Coordinators, Registered Nurses, Medical Records Coordinator, Dietary Employees, Admissions Director, Activities Employees, Social Services, Contract Personnel, Housekeeping, Maintenance, office clerical employees, professionals, guards and supervisors as defined in the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-064134,"Arrow International, Inc.",Closed,09/08/2011,11/28/2011,"Certific. of Representative",Lumberton,NJ,A,"Single Labor Organization",Initial,11/16/2011,96,,"UNITED FOOD & COMMERCIAL WORKERS UNION LOCAL 152",60,,,,,34,94,,,,"UNITED FOOD & COMMERCIAL WORKERS UNION LOCAL 152","INCLUDED:  All  full-time and regular part-time employees employed by the Employer at its Lumberton, New Jersey facility, including Phase Leaders,  in Right Heart production, inventory, prefabrication, tipping, molding, phase IV, balloons, mapping/pacing, QA inspection, set-up, packaging, building maintenance, sterilization, and the Right Heart warehouse. 

EXCLUDED:  ASK pit crew employees, ASK warehouse employees, TRC employees, clerical employees, skilled maintenance employees, plant managers, coaches, guards, and supervisors as defined in the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-064761,"Alternatives Unlimited, Inc.",Closed,09/19/2011,05/17/2012,"Withdrawal Non-adjusted",Whitinsville,MA,A,"Single Labor Organization",Initial,11/16/2011,545,14,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 509",163,,,,,192,381,,26,,,,,,
"Region 18, Minneapolis, Minnesota",18-RC-065551,"Cannon Falls Medical Center - Mayo Health System",Closed,09/28/2011,11/23/2011,"Certification of Results","Cannon Falls",MN,A,"Revised Single Labor Org",Initial,11/16/2011,29,,"THE MINNESOTA NURSES ASSOCIATION",13,,,,,14,27,,,,,"All full-time and regular part-time registered nurses employed as staff nurses and charge nurses by the Employer at its Cannon Falls, Minnesota clinic and hospital; excluding office clerical employees, managerial employees and guards and supervisors as defined in the Act.",,,
"Region 22, Newark, New Jersey",22-RC-065704,AMCARE,Closed,09/28/2011,04/24/2012,"Certification of Results","JERSEY CITY",NJ,A,"Single Labor Organization",Initial,11/16/2011,62,,"HUDSON COUNTY UNION LOCAL ONE AMALGAMATED",9,,,,,35,44,,7,,,"INCLUDED:  ALL FULL TIME AND REGULAR PART TIME EMT""S AND COACH DRIVERS
EXCLUDED:  ALL OFFICE CLERICAL EMPLOYEES, MANAGERS, GUARDS AND SUPERVISORS AS DEFINED IN THE ACT.",,,
"Region 10, Atlanta, Georgia",11-RC-066155,"ADT SECURITY SERVICES, INC.",Closed,10/05/2011,11/28/2011,"Certification of Results",Columbia,SC,A,"Single Labor Organization",Initial,11/16/2011,53,,"International Brotherhood of Electrical Workers, AFL-CIO, Local Union 776",21,,,,,32,53,,,,,"All full-time and regular part-time service and installation technicians, and production clericals, including service coordinators, installation coordinators, supply chain coordinators, field support specialists, estimators, administrative processors, and warehouse clericals working at the employer's Columbia, SC, and Augusta, GA, facilities; excluding all other employees, office clerical employees, and professional employees, guards and supervisors as defined in the Act.",,,
"Region 02, New York, New York",02-RC-066288,"St. Raymond's Cemetery",Closed,10/06/2011,11/29/2011,"Certific. of Representative",Bronx,NY,A,"Single Labor Organization",Initial,11/16/2011,34,,"LOCAL 813 INTEL BROTHERHOOD OF TEAMSTERS",32,,,,,,21,,,,"LOCAL 813 INT'L BROTHERHOOD OF TEAMSTERS","All full-time and regular part-time seasonal filed employees, including working foreman, and excluding all non-field employees, temporary student employees, clerical employees, general and non-working foremen, and guards, professional employees and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",24-RC-066397,"Western Medical Hospice, Inc.",Closed,10/11/2011,01/22/2013,"Withdrawal Non-adjusted",Mayaguez,PR,A,"Single Labor Organization",Initial,11/16/2011,28,,"Unidad Laboral de Enfermeras(os) y Empleados de la Salud (ULEES)",6,,,,,14,24,,4,,,,,,
"Region 19, Seattle, Washington",19-RC-066328,"SuperValu Holding, Inc.",Closed,10/07/2011,11/25/2011,"Certific. of Representative",Tacoma,WA,A,"Single Labor Organization",Initial,11/16/2011,6,,"TEAMSTERS LOCAL 117",6,,,,,,6,,,,"TEAMSTERS LOCAL 117","All full-time and regular part-time inventory control clerks employed by the Employer at its warehouse located in Tacoma/Auburn, Washington; exluding all other employees and guards and supervisors as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-064449,"Cummins Mid-South L.L.C.",Closed,09/13/2011,12/01/2011,"Certific. of Representative","Saint Louis",MO,A,"Single Labor Organization",Initial,11/16/2011,18,,"LOCAL 513, INTERNATIONAL UNION OF OPERATING ENGINEERS, AFL-CIO",17,,,,,1,18,,,,"LOCAL 513, INTERNATIONAL UNION OF OPERATING ENGINEERS, AFL-CIO","All full-time and regular part-time In-Shop Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time PG Field Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time PG Field Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time PG Field Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act."
"Region 14, Saint Louis, Missouri",14-RC-064449,"Cummins Mid-South L.L.C.",Closed,09/13/2011,12/01/2011,"Certific. of Representative","Saint Louis",MO,B,"Single Labor Organization",Initial,11/16/2011,3,,"LOCAL 513, INTERNATIONAL UNION OF OPERATING ENGINEERS, AFL-CIO",2,,,,,1,3,,,,"LOCAL 513, INTERNATIONAL UNION OF OPERATING ENGINEERS, AFL-CIO","All full-time and regular part-time In-Shop Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time PG Field Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time PG Field Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time PG Field Technicians employed by the Employer at its St. Louis, Missouri facility, excluding all parts employees, salesmen, office clerical employees, professional employees, guards, and supervisors as defined in the Act."
"Region 14, Saint Louis, Missouri",17-RC-066557,"Loomis Armored US, Inc.",Closed,10/12/2011,12/02/2011,"Certific. of Representative","Oklahoma City",OK,A,"Two Labor Organizations",Initial,11/16/2011,82,,"McCaffrey & Associates",47,"International Union, Security, Police and Fire Professionals of America",2,,,5,54,,,,"McCaffrey & Associates","All full-time and regular part-time armed security guards, drivers, CDL driver, armed CDL driver, armed driver, armed service tech driver, armed service tech, lead armed service tech, dispatchers, vault clerks, lead vault clerks and ATM tech, performing guard duties as defined in Section 9(b)(3) of the Act, as amended, employed by the Employer at its facility located at 1610 NE 4th St., Oklahoma City, Oklahoma but Excluding office clerical employees and supervisors as defined in the Act, and all other employees.",,,
"Region 31, Los Angeles, California",31-RC-066024,"THE AMERICAN BOTTLING COMPANY",Closed,10/04/2011,11/23/2011,"Certification of Results","SANTA MARIA",CA,A,"Single Labor Organization",Initial,11/15/2011,1,,"TEAMSTERS UNION LOCAL 381",,,,,,,,,,,,"Included: All maintenance mechanics employed by the Employer at its Santa Maria, California faciltiy.

Excluded: Office clerical employees, professional employees, salaried employees, all other employees, guards and supervisors as defined in the Act, as amended.",,,
"Region 32, Oakland, California",32-RC-066066,"Threshold Enterprises, Limited",Closed,10/04/2011,11/23/2011,"Certific. of Representative","Scotts Valley",CA,A,"Single Labor Organization",Initial,11/15/2011,361,1,"TEAMSTERS LOCAL 912",190,,,,,138,335,,7,,"TEAMSTERS LOCAL 912","All full-time and regular part-time production, warehouse, quality control, maintenance and sanitation employees, including  lead employees, plant clerical employees and couriers employed by the Employer at its Scotts Valley, California and Santa Cruz, California facilities; excluding all managerial and administrative employees, printing shop employees, technical employees, lab analysts, quality control lab analysts, sales personnel, office clerical employees, all other employees, guards, and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-066199,"Lakeside Electric, LLC",Closed,10/05/2011,11/29/2011,"Certification of Results",Wheaton,IL,A,"Single Labor Organization",Initial,11/15/2011,36,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 117",12,,,,,21,33,,2,,,"All full-time and regular part-time electricians employed by the Employer out of its facility currently located at 1536 Stonebridge Trail, Wheaton, Illinois; but excluding all other employees, office clerical employees and guards, professional employees and supervisors as defined in the Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-066299,"Integrated Services Inc.",Closed,10/07/2011,11/30/2011,"Certification of Results",KOKOMO,IN,A,"Single Labor Organization",Initial,11/15/2011,66,,"LOCAL UNION NO. 135, CHAUFFEURS, TEAMSTERS, WAREHOUSEMEN AND HELPERS INDIANAPOLIS, IN AND AIRLINE EMPLOYEES IN THE STATE OF INDIANA A/W INTERNATIONAL BROTHERHOOD OF TEAMSTERS",22,,,,,41,63,,,,,"All full-time and regular part-time drivers employed by the Employer at its Kokomo and Muncie, Indiana, facilities during the payroll period ending October 8, 2011;

BUT EXCLUDING all office clerical employees, professional employees, customer service representative/rental managers, shop supervisors, service managers, assistant profit center managers/assistant store managers, profit center managers/store managers, janitorial employees, sales employees, dispatchers, parts employees, counter employees, and guards and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-066309,"Safeway, Inc.",Closed,10/06/2011,11/23/2011,"Certific. of Representative",Bellevue,WA,A,"Single Labor Organization",Initial,11/15/2011,9,,"TEAMSTERS LOCAL 117",5,,,,,4,9,,,,"TEAMSTERS LOCAL 117","Included:  All full-time and regular part-time warehouse office coordinators employed by the Employer at its Auburn, Washington distribution center.

Excluded:  All other employees, dispatchers, and guards ad supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-066835,"RVA, Inc.",Closed,10/19/2011,12/16/2011,"Certific. of Representative",opa-locka,FL,A,"Two Labor Organizations",Initial,11/15/2011,7,,"National Air Traffic Controllers Association, AFL-CIO",6,"Professional Air Traffic Controllers Organization (PATCO)",,,,,6,,1,,"NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION (NATCA)",,,,
"Region 12, Tampa, Florida",12-RC-066858,"RVA, Inc.",Closed,10/17/2011,12/16/2011,"Certific. of Representative","Pompano Beach",FL,A,"Two Labor Organizations",Initial,11/15/2011,5,,"NATIONAL AIR TAFFIC CONTROLLERS ASSOCIATION (NATCA), AFL-CIO",4,"Professional Air Traffic Controls Organization, Inc. (PATCO)",,,,,4,,,,"NATIONAL AIR TRAFFIC CONTROLLER ASSOCIATION (NATCA)","Included: All full-time air traffic controllers employed by the Employer at the Opa Locka Airport, located
in Opa Locka, Florida.
Excluded: All other employees, including clericals, professional employees, guards, air traffic managers
and supervisors as defined in the Act.
",,,
"Region 12, Tampa, Florida",12-RC-067991,"Palmetto General Hospital",Closed,11/01/2011,12/29/2011,"Certific. of Representative",Hialeah,FL,A,"Single Labor Organization",Initial,11/15/2011,558,1,"1199SEIU UNITED HEALTHCARE WORKER EAST",288,,,,,57,345,,5,,"SEIU Local 1199","INCLUDED: All full-time and regular part-time, including eligible per diem, technical employees and
service and maintenance employees employed by the Employer at its 2001 West 68 Street, Hialeah,
Florida facility as set forth below:

Aide-OR EKG Tech
Anesthesia Tech EKG Tech-Special Procedures
Anesthesia Tech (SB) EMT (ER Tech)
Assistant-Laboratory Hyperbaric Tech
Assistant-OR Lead Cardiac Cath Tech
Assistant- Physical Therapy Lead Pharmacy Tech
Bariatric Surgical Tech Lead Transporter
Behavioral Health Tech Liaison, Court Case
Biomed Engineer LPN
Biomed Engineer, Senior LPN-Specialty
Cardiac Cath Tech LPN-Weekend
Cardiac Surgical Assistant Mammographer
Central Services Tech MRI Tech
Certified Central Services Tech Nuclear Med Tech
Certified Pharmacy Tech Orthopedic Tech
Certified Nursing Assistant PACU Pre-Op Tech
Certified Respiratory Tech I (CRT) Patient Advocate
Certified Surgical Tech (SB) Patient Sitter
Clerk-Front Desk PET Tech
Clerk-Imaging Pharmacy Tech
Clerk-Shipping and Receiving Pharmacy Tech (Reg)
Coordinator-Clinical Pharmacy Phlebotomist
Coordinator-ER Radiology Tech
Coordinator-Inventory RCIS
Coordinator-Laboratory Registered Respiratory Therapist I RRT)
Coordinator-Material Management Secretary-ER
Coordinator-Staffing Secretary-Unit
Coordinator-Surgical Special Procedures Tech
Coordinator-Tumor Registry Sterile Processing Tech
Coordinator-Unit Operations Surgical Tech
Counselor-Substance Abuse Surgical Tech (SB)
CT Tech Surgical Tech 11
Discharge Planner Telemetry Tech
ECHO Tech Transporter
EEG Tech 11 Ultrasound Tech
EXCLUDED: Confidential employees, physicians, residents, central business office employees
(whether facility based on not), skilled maintenance employees, employees of outside registries,
traveling nurses, registered nurses permanent charge nurses, business office clerical employees,
employees of other agencies supplying labor to the Employer, already represented employees, and per
them employees who do not otherwise qualify as regular employees according to the NLRB, guards,
managers, and supervisors as defined by the Act.",,,
"Region 12, Tampa, Florida",12-RC-068063,"Palmetto General Hospital",Closed,11/02/2011,12/16/2011,"Certific. of Representative",Hialeah,FL,A,"Single Labor Organization",Initial,11/15/2011,476,1,"NNOC-FLORIDA NNU",271,,,,,45,316,,1,,"NNOC-FLORIDA NNU","Saturday, October 22, 2011.  In addition, the only per diem employees who are eligible to vote are those who worked a minimum of 120 hours in either of the two 12-week periods immediately preceding October 22, 2011 [1st 12-week period -- Sunday, July 31  – Saturday, October 22 and 2d 12-week period -- Sunday, May 8 - Saturday, July 30], and who have not been terminated for cause or have not quit voluntarily prior to the completion of the last shift for which they were employed. 
Included: All full-time, regular part-time, and per diem registered nurses, including those who serve as relief charge nurses, employed by the Employer at its 2001 West 68 Street, Hialeah, Florida facility; who were employed during the payroll period ending Saturday, October 22, 2011.
Excluded: All other employees, confidential employees, physicians, residents, central business office employees (whether facility based or not) who are solely engaged in qualifying or collection activities or are employed by another Tenet entity, such as Syndicated Office Systems or Patient Financial Services, employees of outside registries, traveling nurses, permanent charge nurses, employees of other agencies supplying labor to the Employer, and already represented employees, guards, managers and supervisors as defined in the Act.",,,
"Region 10, Atlanta, Georgia",26-RC-063405,"Performance of Brentwood LP",Closed,08/26/2011,11/22/2011,"Certification of Results",Brentwood,TN,A,"Single Labor Organization",Initial,11/14/2011,20,,"International Association of Machinists and Aerospace Workers, AFL-CIO",5,,,,,14,19,,,,,"Included:  All full-time and part-time service technicians, lube technicians, diagnostic technicians and workflow coordinators employed by the Employer at its South facility located at 1609 Westgate Circle and 1636 Westgate Circle, Brentwood, Tennessee.

Excluded:  All tempprary employees, sales employees, parts employees, detail technicians, get ready technicians, service advisors, valets, car washers, professional employees, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 29, Brooklyn, New York",29-RC-065968,"Bob's Discount Furniture",Closed,10/03/2011,11/25/2011,"Certific. of Representative",Freeport,NY,A,"Single Labor Organization",Initial,11/14/2011,20,,"UFCW Local 888",12,,,,,8,20,,,,"UFCW Local 888","Included:  All full-time and regular part-time sales associates employed by the Employer located at 240 East Sunrise Highway, Freeport, New York.

Excluded:  All cashiers, office employees, warehouse employees, café employees, guards, professionals and supervisors as defined in Section 2(11) of the Act.",,,
"Region 29, Brooklyn, New York",29-RC-066079,"Bob's Discount Furniture",Closed,10/03/2011,11/25/2011,"Certific. of Representative",Queens,NY,A,"Single Labor Organization",Initial,11/14/2011,47,,"UFCW Local 888",27,,,,,19,46,,,,"UFCW Local 888","Included:  All full-time and regular part-time sales associates employed by the Employer located at 7225 Woodhaven Boulevard, Glendale, New York.

Excluded:  All cashiers, office employees, warehouse employees, café employees, guards, professionals and supervisors as defined in Section 2(11) of the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-065440,"Wies Drywall & Construction Corp.",Closed,09/27/2011,11/23/2011,"Certific. of Representative","Saint Louis",MO,A,"Single Labor Organization",Initial,11/14/2011,17,,"INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES, DISTRICT COUNCIL 2",12,,,,,,12,,,,"INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES, DISTRICT COUNCIL 2","All full-time and regular part-time drywall tapers and painters employed by the Employer at its St. Louis, Missouri facility, excluding carpenters, laborers, office clerical employees, profesional employees, guards and supervisors as defined by the Act.",,,
"Region 21, Los Angeles, California",21-RC-065937,"WASTE MANAGEMENTCOLLECTION AND RECYCLING, INC.",Closed,10/03/2011,11/21/2011,"Certific. of Representative","Moreno Valley",CA,A,"Single Labor Organization",Initial,11/11/2011,160,,"PACKAGE AND GENERAL UTILITY DRIVERS, LOCAL 396, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",94,,,,,62,156,,1,,"PACKAGE AND GENERAL UTILITY DRIVERS, LOCAL 396, INTERNATIONAL BROTHERHOOD OF TEAMSTERS","INCLUDED:  All full-time and regular part-time drivers, heavy equipment operators, mechanics, technicians, welders, and spotters employed by the Employer at its facility located at 17700 Indian Avenue, Moreno Valley, California;
EXCLUDED:  All other employees, office clerical employees, temporary employees, operation specialists, those employees employed by the Employer at or out of its facilities located at 40329 Terwilliger Road, Anza, California, 28100 Saunders Meadow Road, Idyllwild, California, and 64900 Pinyon Transfer Station Road, Pinyon, California, professional employees, sales persons, guards and supervisors as defined in the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-066336,"Progressive Logistics Services",Closed,10/07/2011,03/22/2012,"Certific. of Representative",Methuen,MA,A,"Single Labor Organization",Initial,11/11/2011,24,,"UNITED FOOD AND COMMERCIAL WORKERS UNION, LOCAL 791",13,,,,,10,23,,1,,"UNITED FOOD AND COMMERCIAL WORKERS UNION, LOCAL 791","All full time and regular part time freight handlers and plant clerical eployees employed by the Employer at the Distribution Center located at 100 Danton Drive, Methuen, MA,but excluding all office clerical employees, the lead freight handler, managerial employees, administrative employees, guards and supervisors as defined in the Act.",,,
"Region 16, Fort Worth, Texas",16-RD-066140,"STATION VENTURE OPERATIONS, LP LICENSEE OF STATION KXAS-TV",Closed,10/05/2011,11/18/2011,"Certification of Results",Dallas,TX,A,"Single Labor Organization",Initial,11/10/2011,14,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL UNION NO. 69, AFFILIATED WITH INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS",4,,,,,9,13,,,,,"Included: All technicians and engineers employed by the Company at KXAS-TV studios and transmitters ( including maintenance engineer/technicians and operation technicians) located in Fort Worth, Texas.

Excluded: All other employees, including office and clerical employees, announcers, television lighting persons and Supervisors as defined in the Act, as amended.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-065349,"GRUMA CORPORATION  d/b/a MISSION FOODS",Closed,09/26/2011,11/21/2011,"Certification of Results","Mountain Top",PA,A,"Single Labor Organization",Initial,11/10/2011,365,1,"United Food and Commercial Workers Local 1776",135,,,,,230,365,,,,,"Included:
All full-time and regular part-time production and warehouse employees, sanitation and maintenance employees, quality control employees and lead employees employed by the Employer at its facility currently located at Mountain Top PA.
Excluded:
All other employees, office clerical employees, professional employees, sales employees, over the road truck drivers, guards and supervisors as defined in the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-065654,"AirGas East, Inc.",Closed,09/29/2011,11/21/2011,"Certification of Results",Allentown,PA,A,"Single Labor Organization",Initial,11/10/2011,15,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL 773",6,,,,,8,14,,,,,"Included: All full-time and regular part-time drivers, dock workers, and fillers employed by the Employre at its 1701 E. Race Street, Allentown, Pennsylvania facility.

Excluded: All other employees, branch sales employees, guards and supervisors as defined in the Act.",,,
